player_id,player_name,team,position,injury_date,injury_description
1627759,Jaylen Brown,Boston Celtics,G,11/01/2017,sprained right ankle (DTD)
1627759,Jaylen Brown,Boston Celtics,G,13/01/2017,returned to lineup
1627759,Jaylen Brown,Boston Celtics,G,13/02/2017,placed on IL with strained right hip flexor
1627759,Jaylen Brown,Boston Celtics,G,24/02/2017,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,06/12/2017,placed on IL with right eye inflammation
1627759,Jaylen Brown,Boston Celtics,G,08/12/2017,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,21/12/2017,sore left Achilles (DTD)
1627759,Jaylen Brown,Boston Celtics,G,23/12/2017,returned to lineup
1627759,Jaylen Brown,Boston Celtics,G,27/12/2017,placed on IL
1627759,Jaylen Brown,Boston Celtics,G,27/12/2017,sore right knee (DTD)
1627759,Jaylen Brown,Boston Celtics,G,31/12/2017,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,09/03/2018,concussion (out indefinitely)
1627759,Jaylen Brown,Boston Celtics,G,11/03/2018,placed on IL with concussion
1627759,Jaylen Brown,Boston Celtics,G,25/03/2018,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,30/04/2018,strained right hamstring (DTD)
1627759,Jaylen Brown,Boston Celtics,G,03/05/2018,returned to lineup
1627759,Jaylen Brown,Boston Celtics,G,01/11/2018,placed on IL with sore right foot
1627759,Jaylen Brown,Boston Celtics,G,03/11/2018,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,26/11/2018,placed on IL with bruised lower back
1627759,Jaylen Brown,Boston Celtics,G,06/12/2018,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,12/12/2018,illness (DTD)
1627759,Jaylen Brown,Boston Celtics,G,14/12/2018,returned to lineup
1627759,Jaylen Brown,Boston Celtics,G,01/04/2019,placed on IL with lower back spasms
1627759,Jaylen Brown,Boston Celtics,G,07/04/2019,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,30/10/2019,placed on IL with illness
1627759,Jaylen Brown,Boston Celtics,G,07/11/2019,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,30/12/2019,illness (DTD)
1627759,Jaylen Brown,Boston Celtics,G,31/12/2019,placed on IL with illness
1627759,Jaylen Brown,Boston Celtics,G,03/01/2020,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,16/01/2020,placed on IL with sprained right thumb
1627759,Jaylen Brown,Boston Celtics,G,20/01/2020,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,22/01/2020,placed on IL with sprained right ankle
1627759,Jaylen Brown,Boston Celtics,G,26/01/2020,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,07/02/2020,placed on IL with sprained right ankle
1627759,Jaylen Brown,Boston Celtics,G,09/02/2020,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,13/02/2020,placed on IL with left calf injury
1627759,Jaylen Brown,Boston Celtics,G,20/02/2020,activated from IL
1627759,Jaylen Brown,Boston Celtics,G,04/03/2020,placed on IL with strained right hamstring
1627759,Jaylen Brown,Boston Celtics,G,29/07/2020,activated from IL
1627739,Kris Dunn,Boston Celtics,G,03/02/2017,right hand injury (DTD)
1627739,Kris Dunn,Boston Celtics,G,10/02/2017,returned to lineup
1627739,Kris Dunn,Boston Celtics,G,07/10/2017,dislocated left index finger (out indefinitely)
1627739,Kris Dunn,Boston Celtics,G,19/10/2017,placed on IL with dislocated left index finger
1627739,Kris Dunn,Boston Celtics,G,28/10/2017,activated from IL
1627739,Kris Dunn,Boston Celtics,G,29/12/2017,patellar tendinitis in left knee (DTD)
1627739,Kris Dunn,Boston Celtics,G,31/12/2017,returned to lineup
1627739,Kris Dunn,Boston Celtics,G,18/01/2018,concussion (out indefinitely)
1627739,Kris Dunn,Boston Celtics,G,20/01/2018,placed on IL with concussion
1627739,Kris Dunn,Boston Celtics,G,14/02/2018,activated from IL
1627739,Kris Dunn,Boston Celtics,G,16/03/2018,sprained right toe (out for season)
1627739,Kris Dunn,Boston Celtics,G,17/03/2018,placed on IL with sprained right toe (out for season)
1627739,Kris Dunn,Boston Celtics,G,23/10/2018,sprained MCL in left knee (out indefinitely)
1627739,Kris Dunn,Boston Celtics,G,24/10/2018,placed on IL with sprained MCL in left knee
1627739,Kris Dunn,Boston Celtics,G,10/12/2018,activated from IL
1627739,Kris Dunn,Boston Celtics,G,13/02/2019,placed on IL with bruised tailbone
1627739,Kris Dunn,Boston Celtics,G,22/02/2019,activated from IL
1627739,Kris Dunn,Boston Celtics,G,25/02/2019,placed on IL with migraine headache
1627739,Kris Dunn,Boston Celtics,G,27/02/2019,activated from IL
1627739,Kris Dunn,Boston Celtics,G,26/03/2019,strained back (out for season)
1627739,Kris Dunn,Boston Celtics,G,10/04/2019,placed on IL with strained back (out for season)
1627739,Kris Dunn,Boston Celtics,G,02/02/2020,placed on IL with sprained MCL in right knee (out for season)
1629605,Tacko Fall,Boston Celtics,C,22/10/2019,concussion (DTD)
1629605,Tacko Fall,Boston Celtics,C,26/10/2019,placed on IL with concussion
1629605,Tacko Fall,Boston Celtics,C,26/10/2019,activated from IL
1628981,Bruno Fernando,Boston Celtics,F,08/01/2020,placed on IL with strained left calf
1628981,Bruno Fernando,Boston Celtics,F,28/01/2020,placed on IL with strained left calf
1628981,Bruno Fernando,Boston Celtics,F,05/02/2020,activated from IL
1628981,Bruno Fernando,Boston Celtics,F,07/02/2020,strained left calf (DTD)
1628981,Bruno Fernando,Boston Celtics,F,09/02/2020,returned to lineup
201143,Al Horford,Boston Celtics,C,21/01/2011,placed on IL with sore right ankle
201143,Al Horford,Boston Celtics,C,26/01/2011,activated from IL
201143,Al Horford,Boston Celtics,C,05/02/2011,placed on IL with bruised back
201143,Al Horford,Boston Celtics,C,12/02/2011,activated from IL
201143,Al Horford,Boston Celtics,C,12/03/2011,placed on IL with sprained/sore left ankle
201143,Al Horford,Boston Celtics,C,15/03/2011,activated from IL
201143,Al Horford,Boston Celtics,C,12/01/2012,placed on IL with torn left pectoral muscle
201143,Al Horford,Boston Celtics,C,17/01/2012,surgery to repair torn left pectoral muscle (out for season)
201143,Al Horford,Boston Celtics,C,06/05/2012,activated from IL
201143,Al Horford,Boston Celtics,C,14/11/2012,stomach virus (DNP)
201143,Al Horford,Boston Celtics,C,18/01/2013,left hamstring injury (DNP)
201143,Al Horford,Boston Celtics,C,23/01/2013,sore left calf (P) / hamstring (CBC) (DNP)
201143,Al Horford,Boston Celtics,C,29/03/2013,stomach illness (DNP)
201143,Al Horford,Boston Celtics,C,30/03/2013,stomach illness (DNP)
201143,Al Horford,Boston Celtics,C,06/04/2013,hamstring injury (DTD)
201143,Al Horford,Boston Celtics,C,16/04/2013,sore chest (P) / shoulder injury (CBC) (DNP)
201143,Al Horford,Boston Celtics,C,17/04/2013,shoulder injury (DNP)
201143,Al Horford,Boston Celtics,C,27/12/2013,torn right pectoral muscle (out for season)
201143,Al Horford,Boston Celtics,C,28/12/2013,placed on IL with torn right pectoral muscle (out for season)
201143,Al Horford,Boston Celtics,C,31/12/2013,surgery to repair torn pectoral muscle (out for season)
201143,Al Horford,Boston Celtics,C,19/04/2014,activated from IL
201143,Al Horford,Boston Celtics,C,30/12/2014,illness (DTD)
201143,Al Horford,Boston Celtics,C,02/01/2015,returned to lineup
201143,Al Horford,Boston Celtics,C,14/01/2015,placed on IL for rest
201143,Al Horford,Boston Celtics,C,16/01/2015,activated from IL
201143,Al Horford,Boston Celtics,C,16/03/2015,rest (DTD)
201143,Al Horford,Boston Celtics,C,18/03/2015,returned to lineup
201143,Al Horford,Boston Celtics,C,28/03/2015,rest (DTD)
201143,Al Horford,Boston Celtics,C,30/03/2015,returned to lineup
201143,Al Horford,Boston Celtics,C,12/04/2015,rest (DTD)
201143,Al Horford,Boston Celtics,C,13/04/2015,returned to lineup
201143,Al Horford,Boston Celtics,C,02/11/2016,placed on IL with concussion
201143,Al Horford,Boston Celtics,C,19/11/2016,activated from IL
201143,Al Horford,Boston Celtics,C,27/01/2017,groin injury (DTD)
201143,Al Horford,Boston Celtics,C,27/01/2017,placed on IL with sore left groin
201143,Al Horford,Boston Celtics,C,30/01/2017,activated from IL
201143,Al Horford,Boston Celtics,C,05/03/2017,placed on IL with sprained right elbow
201143,Al Horford,Boston Celtics,C,08/03/2017,activated from IL
201143,Al Horford,Boston Celtics,C,08/11/2017,placed on IL with concussion
201143,Al Horford,Boston Celtics,C,12/11/2017,activated from IL
201143,Al Horford,Boston Celtics,C,13/12/2017,placed on IL for rest
201143,Al Horford,Boston Celtics,C,15/12/2017,activated from IL
201143,Al Horford,Boston Celtics,C,06/01/2018,sore left calf / knee injury (DTD)
201143,Al Horford,Boston Celtics,C,11/01/2018,returned to lineup
201143,Al Horford,Boston Celtics,C,24/01/2018,concussion (DTD)
201143,Al Horford,Boston Celtics,C,27/01/2018,returned to lineup
201143,Al Horford,Boston Celtics,C,11/03/2018,placed on IL with illness
201143,Al Horford,Boston Celtics,C,16/03/2018,activated from IL
201143,Al Horford,Boston Celtics,C,28/03/2018,ankle injury (DTD)
201143,Al Horford,Boston Celtics,C,31/03/2018,returned to lineup
201143,Al Horford,Boston Celtics,C,06/04/2018,placed on IL for rest
201143,Al Horford,Boston Celtics,C,08/04/2018,activated from IL
201143,Al Horford,Boston Celtics,C,11/04/2018,placed on IL for rest
201143,Al Horford,Boston Celtics,C,15/04/2018,activated from IL
201143,Al Horford,Boston Celtics,C,23/11/2018,placed on IL with sore left knee
201143,Al Horford,Boston Celtics,C,24/11/2018,activated from IL
201143,Al Horford,Boston Celtics,C,30/11/2018,placed on IL
201143,Al Horford,Boston Celtics,C,01/12/2018,activated from IL
201143,Al Horford,Boston Celtics,C,08/12/2018,sore left knee (DTD)
201143,Al Horford,Boston Celtics,C,10/12/2018,placed on IL with sore left knee
201143,Al Horford,Boston Celtics,C,23/12/2018,activated from IL
201143,Al Horford,Boston Celtics,C,23/01/2019,placed on IL
201143,Al Horford,Boston Celtics,C,26/01/2019,activated from IL
201143,Al Horford,Boston Celtics,C,22/03/2019,sore left knee (DTD)
201143,Al Horford,Boston Celtics,C,23/03/2019,placed on IL with sore left knee
201143,Al Horford,Boston Celtics,C,26/03/2019,activated from IL
201143,Al Horford,Boston Celtics,C,30/03/2019,placed on IL with sore left knee
201143,Al Horford,Boston Celtics,C,01/04/2019,activated from IL
201143,Al Horford,Boston Celtics,C,08/04/2019,sore left knee (DTD)
201143,Al Horford,Boston Celtics,C,09/04/2019,placed on IL with sore left knee
201143,Al Horford,Boston Celtics,C,14/04/2019,activated from IL
201143,Al Horford,Boston Celtics,C,12/12/2019,sore left knee (DTD)
201143,Al Horford,Boston Celtics,C,13/12/2019,placed on IL with sore left knee
201143,Al Horford,Boston Celtics,C,15/12/2019,activated from IL
201143,Al Horford,Boston Celtics,C,30/01/2020,placed on IL with sore left knee
201143,Al Horford,Boston Celtics,C,01/02/2020,activated from IL
201143,Al Horford,Boston Celtics,C,11/08/2020,sore left knee (DTD)
201143,Al Horford,Boston Celtics,C,12/08/2020,returned to lineup
202683,Enes Freedom,Boston Celtics,C,04/01/2013,sprained right ankle (DNP)
202683,Enes Freedom,Boston Celtics,C,05/01/2013,sprained right ankle (DNP)
202683,Enes Freedom,Boston Celtics,C,27/03/2013,dislocated left shoulder (out indefinitely)
202683,Enes Freedom,Boston Celtics,C,29/03/2013,placed on IL with dislocated left shoulder (out for season)
202683,Enes Freedom,Boston Celtics,C,10/04/2013,surgery to repair dislocated left shoulder (out indefinitely)
202683,Enes Freedom,Boston Celtics,C,25/11/2013,placed on IL with sprained right ankle
202683,Enes Freedom,Boston Celtics,C,29/11/2013,activated from IL
202683,Enes Freedom,Boston Celtics,C,16/04/2014,placed on IL
202683,Enes Freedom,Boston Celtics,C,16/04/2014,knee injury (DNP)
202683,Enes Freedom,Boston Celtics,C,03/01/2015,sprained right ankle (out indefinitely)
202683,Enes Freedom,Boston Celtics,C,10/01/2015,returned to lineup
202683,Enes Freedom,Boston Celtics,C,27/02/2015,bruised right thigh (DTD)
202683,Enes Freedom,Boston Celtics,C,01/03/2015,returned to lineup
202683,Enes Freedom,Boston Celtics,C,20/03/2015,sprained left ankle (DTD)
202683,Enes Freedom,Boston Celtics,C,22/03/2015,returned to lineup
202683,Enes Freedom,Boston Celtics,C,26/01/2017,fractured right arm / hand (out indefinitely)
202683,Enes Freedom,Boston Celtics,C,27/01/2017,surgery on right arm / hand to repair fracture (out indefinitely)
202683,Enes Freedom,Boston Celtics,C,29/01/2017,placed on IL recovering from surgery on right arm / hand to repair fracture
202683,Enes Freedom,Boston Celtics,C,24/02/2017,activated from IL
202683,Enes Freedom,Boston Celtics,C,24/11/2017,placed on IL with back spasms
202683,Enes Freedom,Boston Celtics,C,29/11/2017,activated from IL
202683,Enes Freedom,Boston Celtics,C,08/02/2018,oral surgery (DTD)
202683,Enes Freedom,Boston Celtics,C,11/02/2018,returned to lineup
202683,Enes Freedom,Boston Celtics,C,11/03/2018,back spasms (DTD)
202683,Enes Freedom,Boston Celtics,C,13/03/2018,returned to lineup
202683,Enes Freedom,Boston Celtics,C,31/03/2018,placed on IL with sore lower back (out for season)
202683,Enes Freedom,Boston Celtics,C,11/01/2019,placed on IL with illness
202683,Enes Freedom,Boston Celtics,C,21/01/2019,activated from IL
202683,Enes Freedom,Boston Celtics,C,24/10/2019,bruised left knee (DTD)
202683,Enes Freedom,Boston Celtics,C,25/10/2019,placed on IL with bruised left knee
202683,Enes Freedom,Boston Celtics,C,05/11/2019,activated from IL
202683,Enes Freedom,Boston Celtics,C,05/11/2019,bruised left knee (DTD)
202683,Enes Freedom,Boston Celtics,C,07/11/2019,placed on IL with bruised left knee
202683,Enes Freedom,Boston Celtics,C,11/11/2019,activated from IL
202683,Enes Freedom,Boston Celtics,C,23/01/2020,bruised right hip (DTD)
202683,Enes Freedom,Boston Celtics,C,24/01/2020,placed on IL with bruised right hip
202683,Enes Freedom,Boston Celtics,C,03/02/2020,activated from IL
1628436,Luke Kornet,Boston Celtics,C,19/10/2017,placed on IL
1628436,Luke Kornet,Boston Celtics,C,08/02/2018,activated from IL
1628436,Luke Kornet,Boston Celtics,C,21/03/2018,placed on IL
1628436,Luke Kornet,Boston Celtics,C,23/03/2018,activated from IL
1628436,Luke Kornet,Boston Celtics,C,17/10/2018,placed on IL
1628436,Luke Kornet,Boston Celtics,C,19/10/2018,activated from IL
1628436,Luke Kornet,Boston Celtics,C,05/11/2018,placed on IL
1628436,Luke Kornet,Boston Celtics,C,01/12/2018,activated from IL
1628436,Luke Kornet,Boston Celtics,C,22/01/2019,sprained left ankle (out indefinitely)
1628436,Luke Kornet,Boston Celtics,C,23/01/2019,placed on IL with sprained left ankle
1628436,Luke Kornet,Boston Celtics,C,01/02/2019,activated from IL
1628436,Luke Kornet,Boston Celtics,C,17/11/2019,sinusitis (DTD)
1628436,Luke Kornet,Boston Celtics,C,18/11/2019,placed on IL recovering from surgery on sinus
1628436,Luke Kornet,Boston Celtics,C,27/11/2019,activated from IL
1628436,Luke Kornet,Boston Celtics,C,22/02/2020,sprained left ankle (DTD)
1628436,Luke Kornet,Boston Celtics,C,23/02/2020,placed on IL with sprained left ankle (out for season)
1628436,Luke Kornet,Boston Celtics,C,27/02/2020,fractured left foot (out indefinitely)
1629641,Romeo Langford,Boston Celtics,G,22/10/2019,sore right knee (DTD)
1629641,Romeo Langford,Boston Celtics,G,23/10/2019,placed on IL with sore right knee
1629641,Romeo Langford,Boston Celtics,G,30/10/2019,activated from IL
1629641,Romeo Langford,Boston Celtics,G,05/11/2019,placed on IL with illness
1629641,Romeo Langford,Boston Celtics,G,11/11/2019,activated from IL
1629641,Romeo Langford,Boston Celtics,G,15/11/2019,placed on IL
1629641,Romeo Langford,Boston Celtics,G,25/11/2019,sprained right ankle (DTD)
1629641,Romeo Langford,Boston Celtics,G,04/12/2019,sprained right ankle (DTD)
1629641,Romeo Langford,Boston Celtics,G,11/12/2019,activated from IL
1629641,Romeo Langford,Boston Celtics,G,06/01/2020,placed on IL with illness
1629641,Romeo Langford,Boston Celtics,G,12/01/2020,activated from IL
1629641,Romeo Langford,Boston Celtics,G,18/09/2020,placed on IL with strained right adductor (out for season)
1629641,Romeo Langford,Boston Celtics,G,22/09/2020,surgery on right wrist (out for season)
203953,Jabari Parker,Boston Celtics,F,16/12/2014,torn ACL in left knee (out for season)
203953,Jabari Parker,Boston Celtics,F,23/12/2014,placed on IL with torn ACL in left knee (out for season)
203953,Jabari Parker,Boston Celtics,F,05/01/2015,surgery on left knee to repair torn ACL (out for season)
203953,Jabari Parker,Boston Celtics,F,26/10/2015,sore left knee (DTD)
203953,Jabari Parker,Boston Celtics,F,28/10/2015,placed on IL recovering from surgery on left knee to repair torn ACL
203953,Jabari Parker,Boston Celtics,F,04/11/2015,activated from IL
203953,Jabari Parker,Boston Celtics,F,11/11/2015,rest (DTD)
203953,Jabari Parker,Boston Celtics,F,16/11/2015,sprained right foot (DTD)
203953,Jabari Parker,Boston Celtics,F,17/11/2015,placed on IL with sprained right foot
203953,Jabari Parker,Boston Celtics,F,19/11/2015,activated from IL
203953,Jabari Parker,Boston Celtics,F,08/02/2017,torn ACL in left knee (out for season)
203953,Jabari Parker,Boston Celtics,F,10/02/2017,placed on IL with torn ACL in left knee
203953,Jabari Parker,Boston Celtics,F,15/02/2017,surgery on left knee to repair torn ACL (out for season)
203953,Jabari Parker,Boston Celtics,F,08/04/2017,activated from IL
203953,Jabari Parker,Boston Celtics,F,10/04/2017,placed on IL recovering from surgery on left knee to repair torn ACL (out for season)
203953,Jabari Parker,Boston Celtics,F,15/04/2017,placed on IL recovering from surgery on left knee to repair torn ACL (out for season)
203953,Jabari Parker,Boston Celtics,F,18/10/2017,placed on IL recovering from surgery on left knee to repair torn ACL
203953,Jabari Parker,Boston Celtics,F,02/02/2018,activated from IL
203953,Jabari Parker,Boston Celtics,F,15/12/2018,stomach illness (DTD)
203953,Jabari Parker,Boston Celtics,F,17/12/2018,placed on IL with stomach illness
203953,Jabari Parker,Boston Celtics,F,23/12/2018,activated from IL
203953,Jabari Parker,Boston Celtics,F,23/01/2019,right knee injury (DTD)
203953,Jabari Parker,Boston Celtics,F,25/01/2019,returned to lineup
203953,Jabari Parker,Boston Celtics,F,02/02/2019,placed on IL for personal reasons
203953,Jabari Parker,Boston Celtics,F,04/04/2019,sprained left knee (out for season)
203953,Jabari Parker,Boston Celtics,F,27/12/2019,placed on IL with right shoulder injury
203953,Jabari Parker,Boston Celtics,F,03/01/2020,activated from IL
203953,Jabari Parker,Boston Celtics,F,04/01/2020,placed on IL with throat injury
203953,Jabari Parker,Boston Celtics,F,07/01/2020,placed on IL with right shoulder injury
203953,Jabari Parker,Boston Celtics,F,20/02/2020,activated from IL
203953,Jabari Parker,Boston Celtics,F,08/03/2020,stomach illness (DTD)
203953,Jabari Parker,Boston Celtics,F,10/03/2020,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,28/10/2015,placed on IL
1626196,Josh Richardson,Boston Celtics,G,03/11/2015,activated from IL
1626196,Josh Richardson,Boston Celtics,G,06/11/2015,activated from IL (P)
1626196,Josh Richardson,Boston Celtics,G,06/01/2016,placed on IL
1626196,Josh Richardson,Boston Celtics,G,08/09/2016,partially torn MCL in right knee (out indefinitely)
1626196,Josh Richardson,Boston Celtics,G,04/11/2016,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,30/11/2016,sore/sprained right ankle (DTD)
1626196,Josh Richardson,Boston Celtics,G,10/12/2016,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,07/01/2017,sprained left foot (DTD)
1626196,Josh Richardson,Boston Celtics,G,24/02/2017,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,14/03/2018,sore left foot (DTD)
1626196,Josh Richardson,Boston Celtics,G,16/03/2018,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,08/12/2018,right shoulder injury (DTD)
1626196,Josh Richardson,Boston Celtics,G,10/12/2018,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,18/01/2019,illness (DTD)
1626196,Josh Richardson,Boston Celtics,G,19/01/2019,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,28/03/2019,bruised left heel (DTD)
1626196,Josh Richardson,Boston Celtics,G,03/04/2019,returned to lineup
1626196,Josh Richardson,Boston Celtics,G,04/04/2019,strained left hip (out for season)
1626196,Josh Richardson,Boston Celtics,G,05/04/2019,placed on IL with strained left hip (out for season)
1626196,Josh Richardson,Boston Celtics,G,20/11/2019,placed on IL with right hip flexor injury
1626196,Josh Richardson,Boston Celtics,G,23/11/2019,activated from IL
1626196,Josh Richardson,Boston Celtics,G,29/11/2019,placed on IL with right hamstring injury
1626196,Josh Richardson,Boston Celtics,G,10/12/2019,activated from IL
1626196,Josh Richardson,Boston Celtics,G,23/01/2020,strained left hamstring (out indefinitely)
1626196,Josh Richardson,Boston Celtics,G,25/01/2020,placed on IL with strained left hamstring
1626196,Josh Richardson,Boston Celtics,G,07/02/2020,activated from IL
1626196,Josh Richardson,Boston Celtics,G,02/03/2020,concussion (DTD)
1626196,Josh Richardson,Boston Celtics,G,03/03/2020,placed on IL with concussion
1626196,Josh Richardson,Boston Celtics,G,10/03/2020,activated from IL
203471,Dennis Schröder,Boston Celtics,G,04/12/2013,placed on IL
203471,Dennis Schröder,Boston Celtics,G,16/12/2013,activated from IL
203471,Dennis Schröder,Boston Celtics,G,17/01/2015,ankle injury (DTD)
203471,Dennis Schröder,Boston Celtics,G,19/01/2015,returned to lineup
203471,Dennis Schröder,Boston Celtics,G,31/03/2015,placed on IL with toe injury
203471,Dennis Schröder,Boston Celtics,G,07/04/2015,activated from IL
203471,Dennis Schröder,Boston Celtics,G,29/12/2015,DNP
203471,Dennis Schröder,Boston Celtics,G,07/04/2017,rest / foot injury (DTD)
203471,Dennis Schröder,Boston Celtics,G,09/04/2017,returned to lineup
203471,Dennis Schröder,Boston Celtics,G,12/04/2017,rest (DTD)
203471,Dennis Schröder,Boston Celtics,G,16/04/2017,returned to lineup
203471,Dennis Schröder,Boston Celtics,G,23/10/2017,placed on IL with sprained left ankle
203471,Dennis Schröder,Boston Celtics,G,27/10/2017,activated from IL
203471,Dennis Schröder,Boston Celtics,G,22/12/2017,left ankle injury (DTD)
203471,Dennis Schröder,Boston Celtics,G,23/12/2017,returned to lineup
203471,Dennis Schröder,Boston Celtics,G,14/02/2018,tightness in lower back (DTD)
203471,Dennis Schröder,Boston Celtics,G,22/02/2018,returned to lineup
203471,Dennis Schröder,Boston Celtics,G,11/03/2018,sprained left elbow (DTD)
203471,Dennis Schröder,Boston Celtics,G,13/03/2018,returned to lineup
203471,Dennis Schröder,Boston Celtics,G,22/03/2018,rest (DTD)
203471,Dennis Schröder,Boston Celtics,G,23/03/2018,returned to lineup
203471,Dennis Schröder,Boston Celtics,G,25/03/2018,sprained left ankle (out for season)
203471,Dennis Schröder,Boston Celtics,G,01/04/2018,placed on IL with sprained left ankle (out for season)
203471,Dennis Schröder,Boston Celtics,G,28/12/2019,sore right ankle (DTD)
203471,Dennis Schröder,Boston Celtics,G,29/12/2019,placed on IL with sore right ankle
203471,Dennis Schröder,Boston Celtics,G,31/12/2019,activated from IL
203935,Marcus Smart,Boston Celtics,G,08/11/2014,sprained left ankle (DNP)
203935,Marcus Smart,Boston Celtics,G,12/11/2014,placed on IL
203935,Marcus Smart,Boston Celtics,G,03/12/2014,activated from IL
203935,Marcus Smart,Boston Celtics,G,15/12/2014,strained left Achilles (DTD)
203935,Marcus Smart,Boston Celtics,G,19/12/2014,returned to lineup
203935,Marcus Smart,Boston Celtics,G,04/11/2015,placed on IL with sprained left toe
203935,Marcus Smart,Boston Celtics,G,11/11/2015,activated from IL
203935,Marcus Smart,Boston Celtics,G,21/11/2015,bruised left knee (DTD)
203935,Marcus Smart,Boston Celtics,G,22/11/2015,placed on IL with left knee injury
203935,Marcus Smart,Boston Celtics,G,27/12/2015,activated from IL
203935,Marcus Smart,Boston Celtics,G,20/10/2016,sprained left ankle (DTD)
203935,Marcus Smart,Boston Celtics,G,26/10/2016,placed on IL with sprained left ankle
203935,Marcus Smart,Boston Celtics,G,02/11/2016,activated from IL
203935,Marcus Smart,Boston Celtics,G,20/10/2017,placed on IL with sore ankle
203935,Marcus Smart,Boston Celtics,G,26/10/2017,activated from IL
203935,Marcus Smart,Boston Celtics,G,24/01/2018,right hand injury (DTD)
203935,Marcus Smart,Boston Celtics,G,27/01/2018,placed on IL with right hand injury
203935,Marcus Smart,Boston Celtics,G,23/02/2018,activated from IL
203935,Marcus Smart,Boston Celtics,G,12/03/2018,sprained right thumb (out indefinitely)
203935,Marcus Smart,Boston Celtics,G,14/03/2018,placed on IL with sprained right thumb
203935,Marcus Smart,Boston Celtics,G,16/03/2018,surgery on right thumb (out indefinitely)
203935,Marcus Smart,Boston Celtics,G,24/04/2018,activated from IL
203935,Marcus Smart,Boston Celtics,G,14/01/2019,placed on IL with illness
203935,Marcus Smart,Boston Celtics,G,16/01/2019,activated from IL
203935,Marcus Smart,Boston Celtics,G,08/04/2019,torn left oblique (out indefinitely)
203935,Marcus Smart,Boston Celtics,G,09/04/2019,placed on IL with torn left oblique
203935,Marcus Smart,Boston Celtics,G,06/05/2019,activated from IL
203935,Marcus Smart,Boston Celtics,G,04/12/2019,illness (DTD)
203935,Marcus Smart,Boston Celtics,G,06/12/2019,returned to lineup
203935,Marcus Smart,Boston Celtics,G,09/12/2019,placed on IL with left eye injury
203935,Marcus Smart,Boston Celtics,G,28/12/2019,activated from IL
203935,Marcus Smart,Boston Celtics,G,03/02/2020,placed on IL with bruised right thigh
203935,Marcus Smart,Boston Celtics,G,07/02/2020,activated from IL
203935,Marcus Smart,Boston Celtics,G,19/03/2020,COVID-19 coronavirus (out indefinitely)
1628369,Jayson Tatum,Boston Celtics,F,06/04/2018,placed on IL for rest
1628369,Jayson Tatum,Boston Celtics,F,08/04/2018,activated from IL
1628369,Jayson Tatum,Boston Celtics,F,11/03/2019,placed on IL with sore right shoulder
1628369,Jayson Tatum,Boston Celtics,F,14/03/2019,activated from IL
1628369,Jayson Tatum,Boston Celtics,F,24/03/2019,placed on IL with bruised lower back
1628369,Jayson Tatum,Boston Celtics,F,26/03/2019,activated from IL
1628369,Jayson Tatum,Boston Celtics,F,08/04/2019,bruised left shin (DTD)
1628369,Jayson Tatum,Boston Celtics,F,13/04/2019,returned to lineup
1628369,Jayson Tatum,Boston Celtics,F,15/01/2020,placed on IL with sore right knee
1628369,Jayson Tatum,Boston Celtics,F,16/01/2020,activated from IL
1628369,Jayson Tatum,Boston Celtics,F,24/01/2020,strained right groin (DTD)
1628369,Jayson Tatum,Boston Celtics,F,30/01/2020,returned to lineup
1628369,Jayson Tatum,Boston Celtics,F,03/03/2020,placed on IL with illness
1628369,Jayson Tatum,Boston Celtics,F,04/03/2020,activated from IL
1628369,Jayson Tatum,Boston Celtics,F,12/08/2020,placed on IL with sprained left ankle
1628369,Jayson Tatum,Boston Celtics,F,17/08/2020,activated from IL
1629057,Robert Williams III,Boston Celtics,C,16/10/2018,placed on IL
1629057,Robert Williams III,Boston Celtics,C,20/10/2018,activated from IL
1629057,Robert Williams III,Boston Celtics,C,11/11/2018,placed on IL
1629057,Robert Williams III,Boston Celtics,C,23/11/2018,activated from IL
1629057,Robert Williams III,Boston Celtics,C,06/12/2018,placed on IL
1629057,Robert Williams III,Boston Celtics,C,10/12/2018,activated from IL
1629057,Robert Williams III,Boston Celtics,C,27/12/2018,placed on IL with strained left groin
1629057,Robert Williams III,Boston Celtics,C,07/01/2019,activated from IL
1629057,Robert Williams III,Boston Celtics,C,16/01/2019,placed on IL
1629057,Robert Williams III,Boston Celtics,C,19/01/2019,activated from IL
